collaboration_id,collaboration_name,song_id,artist_id
13146,Timothy Sanders,43832,25191
13147,John Porter,43836,35911
13148,Grace Torres,43840,35914
13149,Valerie Crawford,43845,35917
13150,Tasha Escobar,43848,35919
13151,Lance Sharp,43850,8286
13152,Kimberly Lopez,43851,35921
13153,Cindy Johnson,43853,16805
13154,Brooke Rodriguez,43861,35928
13155,Shelly Mueller,43866,35932
13156,Megan Morgan,43871,35935
13157,Terry Ortega,43883,29152
13158,Michael George,43888,35945
13159,Robert Tucker,43891,35947
13160,David Brown,43893,35949
13161,Amanda Roberts,43900,35955
13162,Sarah Fields,43904,35958
13163,Russell Mcdaniel,43908,35961
13164,Jerry Wiggins,43909,35962
13165,Darren Holmes,43910,35963
13166,Ashley Lang,43913,35966
13167,Timothy Norton,43914,35967
13168,Alexis Anderson,43920,24040
13169,Robin Hogan,43924,35974
13170,Aaron Townsend,43925,23653
13171,Kayla Martin,43929,35978
13172,Whitney Bowman,43931,35979
13173,Yesenia Novak,43932,35980
13174,Steven Brown,43933,8374
13175,Danny Munoz,43936,35982
13176,Jeffrey Strickland,43948,35991
13177,Sara Reynolds,43955,35997
13178,Pamela Martin,43960,36002
13179,Lisa Gutierrez,43963,36005
13180,Jacob Carr,43964,4229
13181,Bailey Hood,43967,18539
13182,Jeanette Lopez,43974,32591
13183,Derek Washington,43981,36017
13184,Megan Gray,43982,36018
13185,Craig Moore,43983,36019
13186,Joseph Lewis,43985,36020
13187,John Garcia,43987,36022
13188,Elizabeth Hutchinson,43989,36023
13189,Daisy Martin,43991,36025
13190,Joseph Thompson,43992,36026
13191,Amber Stewart,43996,36029
13192,Jason Patterson,43997,36030
13193,Terri Jackson,43999,18763
13194,Melinda Taylor,44003,36035
13195,Steven Jones,44004,36036
13196,Jeffrey Adams,44005,675
13197,Adrian Schwartz,44008,36039
13198,Susan Williams,44010,30178
13199,Andrea Chung,44012,36042
13200,Steven Hunt,44014,36044
13201,Jill Cooley,44015,36045
13202,Joshua Hernandez,44021,36051
13203,Leah Graham,44025,36055
13204,Austin Knapp,44028,36057
13205,Robert Green,44033,36061
13206,Rita Solomon,44035,36062
13207,Brad Murray,44040,6875
13208,Monique Thompson,44041,26224
13209,Tim Black,44048,36070
13210,Edward Boyd,44050,36072
13211,Jill Salinas DDS,44051,10521
13212,Christina Wilson,44052,2974
13213,Mary Roth,44058,31986
13214,Jennifer Duke,44070,2779
13215,Scott Ramirez,44071,5805
13216,Marissa Clayton,44072,20200
13217,Christopher Thompson,44076,36086
13218,Angela Andrews,44078,36087
13219,Derek Martin,44081,36090
13220,Danielle Copeland,44085,29431
13221,Amanda Conner,44088,32802
13222,Jennifer Garza,44092,36098
13223,Janet Waters,44104,36107
13224,Thomas Smith,44106,36109
13225,Richard James,44113,23648
13226,Erin Taylor,44114,6538
13227,Sarah Coleman,44117,8946
13228,Shane Mccann,44119,2632
13229,Robert Powers,44122,36115
13230,Donald Atkinson,44126,36118
13231,Jeremiah Baker,44134,36125
13232,Deborah Baker,44135,4465
13233,Joseph Snyder,44136,16381
13234,Melissa Murray,44137,36126
13235,Lisa Whitney,44138,24803
13236,Ryan Harris,44140,36128
13237,Sharon Hardy,44146,36133
13238,Victoria Guerra,44149,17804
13239,Alice Kramer,44150,4498
13240,Suzanne Long,44151,36135
13241,Gregory Jones,44153,36137
13242,Jill Williams,44154,36138
13243,Cynthia Jones,44168,36148
13244,Hannah Rice,44173,36151
13245,Vanessa Houston,44179,13451
13246,Keith Jones,44180,35206
13247,Mr. Bradley Ray,44181,23533
13248,Erica White MD,44187,36160
13249,Heather Hinton,44188,36161
13250,Curtis Mccarthy,44190,36162
13251,Todd Petty,44193,36165
13252,Kirk Taylor,44195,36167
13253,Dean Lowery,44204,23681
13254,Linda Jones,44205,6588
13255,Rebecca Mitchell,44208,36174
13256,Tony Pacheco,44209,36175
13257,Stephanie Mccarthy,44213,36177
13258,Robert Martin,44214,36178
13259,Jacob Fowler,44216,36179
13260,Christine Chaney,44220,13428
13261,Margaret Blair,44222,36183
13262,Linda Smith,44225,36186
13263,Hector Davis,44226,32461
13264,Kristen Mcintosh,44229,36188
13265,Nicholas Mcguire,44230,299
13266,Janet Allison,44231,1605
13267,Jimmy Wong DVM,44232,36189
13268,Gina Mcmahon,44233,36190
13269,Leslie Herman,44234,36191
13270,Melissa Perry,44239,36195
13271,Chris Ramirez,44240,36196
13272,Emily Smith,44243,36198
13273,Laurie Rogers,44245,36200
13274,Katherine Wilson,44255,36207
13275,Amanda Wright,44256,36208
13276,Samuel Vaughn,44257,36209
13277,Julie Rivera,44259,36210
13278,Eileen Martin,44261,36212
13279,Emily Martinez,44262,36213
13280,Jason Rogers,44265,36216
13281,Jennifer Wilkerson,44274,24143
13282,Jose Hill,44275,33862
13283,Carlos Hays,44286,29028
13284,Clinton Stokes,44287,36228
13285,David Rivas,44288,36229
13286,Julie Morton,44289,36230
13287,Gregory Dalton,44291,36231
13288,Robert Price,44292,36232
13289,James Kane,44293,10672
13290,Diana Mullen,44297,36236
13291,Victoria Gomez,44306,36245
13292,Robin Sanchez,44308,36247
13293,Ricardo Montoya,44309,36248
13294,Henry Lawson,44310,36249
13295,Dylan Chavez,44312,36251
13296,Bianca Jones,44313,36252
13297,Miranda Gardner,44314,8187
13298,Vanessa Melton,44316,36254
13299,David Reynolds,44322,21646
13300,Carla Reyes,44323,36258
13301,Tiffany Meyers,44326,36260
13302,Elizabeth Johnson,44327,36261
13303,Tyrone Conway,44332,36265
13304,John Barker,44334,36267
13305,Jeremiah Ramirez,44335,20451
13306,April Myers,44346,36276
13307,James Kim,44347,10019
13308,Katherine Brown,44363,1766
13309,Mr. David Boyd MD,44367,36288
13310,Shawn James,44374,36293
13311,Jody Ross,44376,3850
13312,Allison Williams,44379,36297
13313,Katherine Lopez,44381,1732
13314,Daniel Ross,44385,36299
13315,Mitchell Mcneil,44386,36300
13316,Christopher Zavala,44388,5013
13317,Chad Welch,44391,36304
13318,Cassidy Peck,44395,36307
13319,Debra Alexander,44396,33220
13320,Taylor Miller,44400,36310
13321,David Ramirez,44403,36313
13322,Mike Sanders,44407,36317
13323,Maria Bates,44415,36324
13324,Robin Chavez,44416,199
13325,Ronald Ward,44418,23269
13326,Sandra Cooper,44419,36326
13327,Tyler Kim,44423,36330
13328,Katherine Schaefer,44427,2069
13329,Ryan Page,44428,36332
13330,Brian Tucker,44429,36333
13331,Sandra Johnson,44431,36334
13332,Amanda Guerra,44434,36336
13333,Angela Barnett,44445,36343
13334,Heather Douglas,44452,36349
13335,Brent Wilson,44460,36354
13336,Thomas Deleon,44461,36355
13337,Matthew Mccann,44466,36359
13338,Victor Campbell,44476,36366
13339,Richard Wilson,44477,36367
13340,Rachel Robinson,44478,36368
13341,Robert Jones,44481,36369
13342,Lauren Williams,44484,36371
13343,Douglas Mendoza,44485,36372
13344,Jesse Gordon,44490,36377
13345,Dawn Paul,44491,7515
13346,Anthony Coleman,44492,36378
13347,Dr. Robert Munoz Jr.,44494,20677
13348,Hannah Freeman,44495,36380
13349,Renee Brown,44500,28814
13350,Shawn Johnson,44501,36384
13351,Toni Henderson,44503,36386
13352,Lauren Nichols,44508,20309
13353,Kevin Murphy,44515,36395
13354,Brittany Pena,44517,36397
13355,Karen Anderson,44523,36403
13356,Tracy Williams,44526,36405
13357,Lisa Joseph,44528,36407
13358,Christine Wallace,44533,36412
13359,Stephen Contreras,44534,36413
13360,Susan Wiley,44544,239
13361,Natalie Knox,44546,36422
13362,Jessica Atkins,44547,36423
13363,John Taylor,44548,36424
13364,Lisa Martinez,44555,36429
13365,Daniel Savage,44559,36433
13366,Jerry Villarreal,44560,36434
13367,Nicolas Lowe,44563,36435
13368,Christina Erickson,44564,8420
13369,David Lang,44565,36436
13370,Troy Mitchell,44573,24108
13371,Melanie Bridges,44581,36448
13372,Jennifer Reynolds,44582,36449
13373,Alexander Acevedo,44585,36451
13374,Emily Zimmerman,44589,36455
13375,Kathryn Burns,44591,36457
13376,Joel Jimenez,44600,36462
13377,James Sanchez,44601,36463
13378,Sara Joseph,44603,5311
13379,Daniel Burke,44605,1631
13380,Brandon Marquez,44612,36472
13381,Ronald Collins,44616,36476
13382,Jeremy Kelley,44617,36477
13383,James Smith,44619,36478
13384,Donald Martinez,44622,36479
13385,Michaela King,44626,29465
13386,John Walters,44630,36484
13387,Anthony Phillips,44638,3515
13388,Micheal Hamilton,44640,36491
13389,Michael Holmes,44653,36499
13390,Mark Gross,44655,16800
13391,Dustin Marquez,44658,8346
13392,Kaitlin Brady,44659,36503
13393,Peter Kerr,44664,36506
13394,Michael Norton,44668,332
13395,Alfred Hernandez,44669,36508
13396,Jonathan Johnson,44671,36510
13397,Christina Sellers,44677,36513
13398,Carrie Cowan,44682,36518
13399,Karen Gardner,44685,9461
13400,Aaron Santos,44688,36522
13401,Kelly Lopez,44689,36523
13402,Tony Tran,44692,36525
13403,Andrew Turner,44698,1042
13404,Brian Barrett,44700,23885
13405,Patty Cortez,44704,36533
13406,Penny Lewis,44707,36536
13407,Martin Moore,44712,9018
13408,Mr. Duane Schwartz,44717,36542
13409,Matthew Richardson,44727,36550
13410,Christopher Reynolds,44728,36551
13411,Matthew Kim,44731,36554
13412,Virginia Silva,44732,36555
13413,Kimberly Rodriguez,44737,36560
13414,Tiffany Ballard,44738,36561
13415,Jennifer Howard,44739,36562
13416,James Johnson,44742,19358
13417,Jamie Buchanan,44745,36567
13418,Tami Lawrence,44747,26934
13419,Leslie Johnson,44748,36569
13420,Andrew Gonzales DDS,44750,7049
13421,Andrew Ward,44754,36574
13422,Laura Murphy,44755,36575
13423,Steven Watson,44756,36576
13424,Eric Shields,44760,36578
13425,Steven Gonzales,44762,36580
13426,William Lawrence,44763,7799
13427,Adam Lawrence,44766,36583
13428,Matthew Ball,44773,36588
13429,Terry Hunt,44774,36589
13430,Taylor Ruiz,44777,4070
13431,James Bell,44782,36593
13432,Jacob Pope,44783,36594
13433,Amanda Brooks,44786,36596
13434,William Adams,44795,36604
13435,Elizabeth Cook,44802,20870
13436,Christopher Silva,44803,36609
13437,Stephanie Little,44805,33555
13438,Chase Oconnor,44806,36611
13439,Susan Lee,44807,16692
13440,Lance Rowland,44809,36613
13441,Thomas Griffith,44810,5503
13442,David Williams,44812,36615
13443,Rachel Whitaker,44814,36616
13444,Margaret Lloyd,44818,36620
13445,Julie Jones,44827,36626
13446,Brooke Fitzpatrick,44832,29712
13447,Amy Bartlett,44833,2612
13448,Lisa Smith,44836,36633
13449,Desiree Arias,44839,33443
13450,Yolanda Garcia,44840,36636
13451,Zachary Reyes,44844,7136
13452,Maurice Stone,44845,15250
13453,Marisa Williams,44860,36648
13454,Sara Patrick,44862,36650
13455,Sandra Woodward,44866,36654
13456,Kenneth Williams,44869,36656
13457,Brooke Anderson,44871,36658
13458,Linda Brown MD,44876,36662
13459,Nicholas May,44879,36665
13460,Travis Morris,44885,36668
13461,Maria Young,44888,36670
13462,Jordan Morris,44891,36673
13463,Nicole Guzman,44896,36677
13464,Joel Jenkins,44898,4542
13465,Laura Johnson,44902,36681
13466,Alyssa Mendoza,44903,30771
13467,Steven Joyce PhD,44911,32406
13468,David Arroyo,44930,36701
13469,Colleen Cox,44931,28443
13470,Kathryn Flores,44935,36703
13471,Rebekah Reyes,44938,23660
13472,Dawn Clark,44941,12043
13473,Kim York,44942,5626
13474,Katrina Cole,44943,30542
13475,Sandra Johnson,44945,36708
13476,Rachel Gray,44946,36709
13477,Jennifer Patel,44947,36710
13478,Joshua Miller,44948,9020
13479,Brian Williams,44955,36716
13480,Vickie Miller,44956,26447
13481,Jessica Collins,44963,36719
13482,Cynthia Mccormick,44967,36722
13483,Nicholas Roman,44969,36723
13484,Christian Goodman,44971,36725
13485,Shannon Ortiz,44976,36726
13486,Steven Mullins,44980,16696
13487,Michelle Campbell,44982,36731
13488,Michelle Neal,44988,34220
13489,Rebecca Davis,44993,29641
13490,Julie Ochoa,45003,18311
13491,Christian Greer,45005,36745
13492,Jonathan Taylor,45007,36746
13493,David Evans,45009,36748
13494,William Gregory,45012,36750
13495,Lucas Wagner,45018,36753
13496,Lauren Garner,45023,36758
13497,Brandon Shah,45024,36759
13498,William Brewer,45026,36761
13499,Dawn Stewart,45028,445
13500,Jennifer Rivera,45029,36763
13501,Julie Ellis,45030,36764
13502,Sheena Roberts,45033,36767
13503,Kelsey Simmons,45037,36770
13504,Dakota Brown,45043,9141
13505,Laura Mckenzie,45045,36773
13506,Jamie Smith,45047,36775
13507,Brianna Allen,45049,24562
13508,Jacqueline Guerra,45050,26410
13509,Amy Burke,45053,2960
13510,Jordan Clark,45061,36782
13511,David Parker,45063,36784
13512,Daniel Bryan,45065,36786
13513,Glenda Ford,45067,36788
13514,Anne Williams,45073,36792
13515,Dominique Farrell,45083,36799
13516,Michael Perez,45087,4867
13517,Matthew Moore,45088,36803
13518,Timothy Davis,45089,36804
13519,Michael Gonzalez,45093,36808
13520,Daniel Patel,45094,36809
13521,Tiffany Madden,45096,30908
13522,Tina Grimes,45099,36813
13523,Melissa Little,45100,36814
13524,Steven Jones,45102,36816
13525,Mrs. Jennifer Nguyen,45103,36817
13526,William Erickson,45104,14879
13527,Amber Powell,45105,36818
13528,Michael Parsons,45106,36819
13529,Mitchell Adams,45107,36820
13530,Tamara Short,45111,36824
13531,Amber Avila,45113,36826
13532,Alexander Bryan,45115,36827
13533,Meagan Walters,45120,12858
13534,Carlos Patterson,45122,23237
13535,Kristen Smith,45129,36835
13536,Brian Mills,45137,36842
13537,Lisa Harding,45141,36844
13538,Molly Castaneda,45143,958
13539,Michael Collins,45149,36851
13540,Dawn Foley,45150,36852
13541,Tyler Wood,45154,34970
13542,Selena Smith,45166,6843
13543,Susan Johnson,45176,36870
13544,Rachel Lopez,45182,36875
13545,John Yates,45184,36877
13546,Julie Wagner,45190,36880
13547,Adam Castro,45193,19669
13548,Cassandra Sweeney,45195,36882
13549,John Price,45199,36885
13550,Robin Lee,45200,36886
13551,Lee Thomas,45205,2091
13552,Julie Smith,45208,36893
13553,Joseph Gonzalez,45209,36894
13554,Meredith Chandler,45217,20185
13555,Megan Boyd,45218,3792
13556,Patricia Harper,45219,36900
13557,Jacqueline Whitaker,45221,703
13558,Brittany Sullivan,45222,36901
13559,Brandon Suarez,45230,36908
13560,Krystal Clark,45235,3174
13561,Paul Hudson,45237,36914
13562,Emily Robertson,45239,36916
13563,Tyler Poole,45244,36921
13564,Martin Oneill,45246,36922
13565,Joseph Johnson,45247,36923
13566,Caleb Perez,45259,26572
13567,Benjamin Barnes,45262,36934
13568,Curtis Perez,45263,36935
13569,Mr. John Cisneros,45264,36936
13570,Brett Shepherd,45266,6208
13571,Craig Cox,45275,36945
13572,April Garcia,45280,36947
13573,William Evans,45283,36950
13574,Daniel Harper,45290,36956
13575,Lisa Deleon,45293,36959
13576,Kevin Gillespie,45301,36966
13577,Caleb Hansen,45304,36969
13578,Debra Henry,45305,36970
13579,Michelle Barnes,45308,36971
13580,Samantha Schmidt,45311,1319
13581,Steven Herrera,45315,18070
13582,Ashley Willis,45316,36975
13583,Travis Smith,45319,36977
13584,Robert Hernandez,45321,36978
13585,Angela Hayes MD,45330,18389
13586,Sarah Hernandez,45337,36986
13587,Steven Steele,45339,24438
13588,Dr. Travis Allen,45340,36988
13589,Elizabeth Torres,45341,36989
13590,Bradley Williams,45343,9356
13591,Aaron Patterson,45344,6189
13592,Steve Kelly,45348,36993
13593,Sean Hernandez,45353,36996
13594,Michael Pittman,45357,37000
13595,Lori Phillips,45361,37004
13596,Mark Brown,45368,37010
13597,Alan Martinez,45370,37012
13598,Brian Hall,45372,37013
13599,Krystal George,45374,37014
13600,Tiffany Rogers DDS,45376,25365
13601,Raymond Rice,45378,37017
13602,Maria Lucas,45382,37018
13603,Michele Rivas,45392,37025
13604,Jennifer Thompson,45393,37026
13605,Douglas Greer,45395,6454
13606,Sean Bell,45398,13460
13607,Sarah Kelly,45401,37030
13608,Michelle Gibbs,45403,1389
13609,Andrew Williams,45407,8311
13610,Sandra Johnson,45409,37034
13611,Jeffrey Keith,45411,37036
13612,Curtis Johnson,45413,29657
13613,Vanessa Hernandez,45414,13581
13614,Darin Ware,45415,2726
13615,Angelica Peterson,45416,37037
13616,Calvin Rodriguez,45424,37042
13617,Hannah Paul,45427,5202
13618,Mr. Eric Jones MD,45429,332
13619,Bobby Erickson,45430,37046
13620,Joshua Gonzalez,45431,11370
13621,Jesse Brown,45434,37048
13622,Alexa Rasmussen,45436,37050
13623,Mark Mccormick,45439,12526
13624,David Baker,45441,37053
13625,William Ayala,45442,37054
13626,Grant Gill,45444,17601
13627,Bryan Fletcher,45448,37057
13628,Keith Mendez,45450,37059
13629,Daniel Martin,45454,37062
13630,Alicia Miller,45457,37064
13631,Shawn Miller,45459,34105
13632,Paula Johnson DDS,45467,34408
13633,Steven Hale,45468,37072
13634,Thomas Diaz,45469,37073
13635,Matthew Freeman,45473,335
13636,Kayla Jones,45474,37076
13637,Joseph Williams,45475,17892
13638,Michael Ramirez,45477,14407
13639,Jennifer Brown,45484,37083
13640,Heather Smith,45486,37084
13641,Vanessa Boyd,45488,7733
13642,Geoffrey Mcbride MD,45491,37087
13643,Mr. William Torres,45492,37088
13644,Sean Wise,45493,37089
13645,James Camacho,45500,35330
13646,Stephanie Walters,45505,10698
13647,Amy Gonzalez,45506,37098
13648,Lisa Vargas,45508,28185
13649,Justin Woodward,45510,37100
13650,John Smith,45512,37102
13651,Kristopher Thomas,45514,37104
13652,Ryan Flynn,45516,37105
13653,Pamela Morrison,45518,7963
13654,Catherine Woodard,45522,29957
13655,Michael Jackson,45524,37109
13656,William Watson,45529,37113
13657,James Hernandez,45530,3006
13658,Mr. Christian Hunt DVM,45533,37115
13659,Meghan Matthews,45534,2951
13660,Elijah Bell,45537,37117
13661,Amy Castillo,45538,3860
13662,Katie Jones,45542,37120
13663,Eric Harris,45543,22505
13664,George Hayes,45546,37122
13665,Michelle Carlson,45547,37123
13666,Tina Austin,45548,37124
13667,Dean Fox,45555,20304
13668,Ralph Delacruz,45557,37132
13669,Zachary Bryant,45559,37134
13670,Mark Sellers,45572,37142
13671,Charles Murray,45574,37143
13672,Stephanie Burns,45576,26550
13673,John Clarke,45577,3671
13674,Ruben Smith,45586,21162
13675,Cameron Richards,45587,7081
13676,Andrew Chavez,45588,37152
13677,Melissa Perez,45591,1872
13678,Patrick Rivera,45597,37157
13679,Jessica Mooney,45598,335
13680,Kelly Miller,45600,37159
13681,Kimberly Walker DDS,45604,37162
13682,Elizabeth Sims,45606,864
13683,Laurie Ingram,45607,3567
13684,Heidi Sullivan,45608,37164
13685,Hunter Walker,45616,1495
13686,Christopher Mata,45620,37173
13687,Sally Lewis,45622,37175
13688,Logan Brewer,45625,37177
13689,Megan Evans,45627,37179
13690,Sean Price,45629,37181
13691,George Henderson,45632,37184
13692,Melissa Lozano,45635,37186
13693,Zachary Jones,45638,37187
13694,Amber Cook,45640,37189
13695,Dorothy Hall,45646,37194
13696,Luis Rocha,45647,10028
13697,Theresa Woodward,45648,13020
13698,Christopher Daniels,45650,37195
13699,Frederick Harper,45654,840
13700,Geoffrey Duncan,45662,6750
13701,Marc Coleman,45663,37204
13702,Brian Parsons,45664,37205
13703,David Roberts,45665,37206
13704,Morgan Cannon,45666,37207
13705,Rebecca Hendrix,45671,37212
13706,Carolyn Greene,45683,4700
13707,Melissa Thompson,45684,37222
13708,Robin Chambers,45688,37226
13709,Robert Weaver,45690,37227
13710,Joshua Berry,45691,22499
13711,Adam Le,45697,33880
13712,Allen Valencia,45699,37231
13713,Stephanie Johnson,45710,37241
13714,Ryan Riley,45712,37243
13715,Brandon Wilson,45713,37244
13716,Robert Garcia,45714,37245
13717,Jasmine Warner,45718,3245
13718,Zachary Park,45721,37250
13719,Cory Sanders,45725,37252
13720,Maria Adkins,45727,37253
13721,Aaron Ray,45729,37255
13722,Sandra Bowman,45739,37264
13723,Melanie Scott,45740,37265
13724,Brittany Brown,45742,8741
13725,Denise Wood,45746,23932
13726,James Woods,45747,15873
13727,Thomas Herman,45755,37276
13728,Tyler Hernandez PhD,45756,37277
13729,Joshua Trevino,45758,37279
13730,Megan Lee,45759,37206
13731,Michael Gillespie,45763,37282
13732,Joshua Brooks,45768,37286
13733,Sean Huffman,45769,3920
13734,Patrick Butler,45770,37287
13735,Jennifer Mann,45771,25109
13736,Ryan Wilkinson,45774,37290
13737,Terry Henry,45776,37292
13738,Anne Key,45777,1359
13739,Casey Fernandez,45779,7924
13740,Blake Andrews,45780,37294
13741,Michael Stevens,45784,37297
13742,Kayla Hall,45786,2960
13743,Sara Gross,45787,12437
13744,Anthony Clark,45790,37301
13745,Thomas Wilson,45792,37303
13746,Debra Walton,45793,37304
13747,Colleen Jackson,45794,37305
13748,Carol Dean,45805,3162
13749,Sharon Velasquez,45806,37314
13750,Barbara Fischer,45808,37316
13751,Anthony Fox,45809,33073
13752,Ms. Lisa Morris,45813,37319
13753,Anthony Wilkinson,45814,37320
13754,Erika Frazier,45815,37321
13755,Teresa Hall,45816,18964
13756,John Avila,45820,13416
13757,Shelia Caldwell,45828,37330
13758,Mrs. Sarah Lamb,45833,37333
13759,Derrick Hansen,45834,37334
13760,Steven White,45836,37336
13761,Francisco Quinn,45837,37337
13762,Veronica Woodward,45838,7792
13763,William Lewis,45844,37340
13764,Jonathan Fritz,45846,37341
13765,Elizabeth Morris,45849,37344
13766,Kristen Gutierrez,45858,37348
13767,Steven Peck,45860,15855
13768,John Lopez,45862,19393
13769,Terry Thompson,45865,3915
13770,Becky Ritter,45874,37355
13771,Michael May,45876,36427
13772,Michael Thomas,45879,17937
13773,Joshua Torres,45880,4373
13774,Jessica Haney,45881,37359
13775,Tyler Daniels PhD,45884,37362
13776,Jose Mann,45885,8898
13777,Eileen Warner DDS,45886,4546
13778,Ernest Brewer,45890,37364
13779,Charles Martin,45898,18048
13780,Tracy Murray,45901,37373
13781,Susan Johnson,45906,37377
13782,Teresa York,45910,37380
13783,Ryan Long,45911,32125
13784,Michael Barnes,45914,37382
13785,James Miller,45918,37384
13786,Leonard Santiago,45919,2954
13787,Tiffany Garcia,45921,37386
13788,Erik Jones,45924,21397
13789,Ashley Rodgers,45926,37390
13790,Kristin Morris,45927,37391
13791,Stephen Bradley,45930,37393
13792,Joanna Brown,45934,35616
13793,Heidi Mcdonald,45937,37397
13794,Julie Avery,45939,965
13795,Brandy Osborne,45943,3645
13796,Barbara Frederick,45946,37403
13797,James Young,45948,37405
13798,Anthony Mason,45955,37409
13799,Erica Brown,45960,7255
13800,Lawrence Stewart,45963,37413
13801,David Hayden,45968,37418
13802,Sydney Davis,45970,37420
13803,Kelly Rogers,45971,37421
13804,Richard Tucker,45973,37423
13805,Miss Deborah Lawson DDS,45978,37427
13806,Benjamin Hughes,45979,37428
13807,Sara Pollard,45985,37432
13808,Kelli Duran,45986,37433
13809,Angela Benson,45987,37434
13810,Max Kim,45990,37437
13811,Shannon Daniels,45992,37439
13812,Jessica Austin,45994,12010
13813,Betty Morris,45996,24309
13814,Jenna Ford,45997,37442
13815,Tracey Salazar,45998,37443
13816,Raymond Weber,46002,37447
13817,Catherine Hicks,46005,37450
13818,Blake Brown,46008,37452
13819,Glenda Jimenez MD,46011,37454
13820,Martin Hunt,46013,26734
13821,Mitchell Stanley,46023,37463
13822,Jeffrey Buckley,46024,2406
13823,Michael Stone,46027,37464
13824,David Jackson,46031,37467
13825,Jared Galloway,46032,37468
13826,Leslie Hill,46035,9253
13827,Christopher Smith,46036,37471
13828,Bradley Cantrell,46038,37473
13829,Ann Richardson,46041,37476
13830,Alexander Nolan,46052,37482
13831,Rhonda Montes,46053,37483
13832,Tiffany Martinez,46056,37486
13833,Heather Peterson,46057,37487
13834,Gina Campbell,46058,37488
13835,Raymond Myers,46059,28672
13836,Erik Rivera,46062,37491
13837,Jennifer Harvey,46068,37494
13838,Debra Lee,46069,37495
13839,Cynthia Sutton,46070,2222
13840,Michele White DDS,46082,37502
13841,Erica Jackson,46086,23614
13842,Audrey Wilson,46087,34157
13843,Jesus Miller,46089,37506
13844,Willie Friedman,46091,37508
13845,Crystal Johnson,46094,5695
13846,Tiffany Jenkins,46103,37519
13847,Gregory Figueroa,46112,15793
13848,Alexandra Williams,46113,37527
13849,Mr. Timothy Scott,46117,37531
13850,Peter Henry,46119,37533
13851,Michele Brown,46121,37535
13852,Barbara Norton,46124,37537
13853,Christine Reed,46130,37540
13854,Tim Wilson,46131,37541
13855,Cathy Medina,46134,37543
13856,Andrew Carter,46135,37544
13857,Savannah Smith,46136,37545
13858,Sydney Marquez,46139,37546
13859,Melinda Cortez,46140,37547
13860,Stephanie Snow,46141,37548
13861,Patricia Caldwell,46142,6506
13862,Andrew Rose,46143,37549
13863,Maria Allison,46151,25605
13864,Tammy Carter,46152,37555
13865,Amanda Fry,46156,37558
13866,Mark Ramos,46157,37559
13867,Jordan Dixon,46159,37560
13868,Jessica Hancock,46162,37562
13869,Zachary Smith,46167,37565
13870,Jessica Harrell,46169,37566
13871,Dennis Chen,46172,37568
13872,Sandra Gaines,46178,26811
13873,Laurie Black,46180,37574
13874,Miss Danielle Mathews,46181,37575
13875,Brandon Gonzales,46186,37579
13876,Christopher Arnold,46188,13544
13877,Brenda Norris,46193,37585
13878,Carrie Colon,46194,23464
13879,Deborah Bates,46197,37588
13880,Becky Wilson,46199,37590
13881,Kerry Dickerson,46200,37591
13882,Christine James,46202,37592
13883,Robert Bullock,46205,37595
13884,Sean Oconnor,46206,37596
13885,Tyler Jones,46209,37599
13886,Michael Perez,46210,7879
13887,Pamela Johnson,46212,37600
13888,William Murray,46215,15090
13889,Erik Jackson,46221,37606
13890,Margaret White,46222,37607
13891,Melissa Rodriguez,46224,37609
13892,Jennifer Henderson,46228,37611
13893,Gary Hoffman MD,46233,37615
13894,Robert Davis,46235,2653
13895,Melissa Washington,46237,334
13896,Matthew Costa,46239,37619
13897,David Becker,46243,37622
13898,Dwayne King,46245,37623
13899,Briana Hanson,46246,37624
13900,Courtney Tapia,46248,27160
13901,Stacie Duncan,46251,37627
13902,Christina Hunt DVM,46252,37628
13903,Michael Torres,46254,37629
13904,Tyler Ruiz,46256,37630
13905,Brenda Romero,46260,13076
13906,Bruce Meadows,46263,37633
13907,Dr. Noah Keller,46265,37635
13908,Karen Andrews,46267,37636
13909,Nancy Alexander,46276,37643
13910,Cynthia Brewer,46277,37644
13911,Ralph Patterson,46291,37656
13912,Lori Glass,46293,37657
13913,Veronica Cherry,46302,13031
13914,Jacob Kidd,46307,37666
13915,Sarah Arnold,46310,37669
13916,Kelly Martinez,46313,3890
13917,Gregory Garza,46314,37672
13918,Cynthia Lucas,46318,2234
13919,Lisa Taylor,46319,37675
13920,Francisco Roberts DDS,46325,37680
13921,Mark Rivera,46326,37681
13922,Kristie Castro,46329,37683
13923,Vincent Lopez,46330,24145
13924,Stephanie Price,46333,37686
13925,Stacy Romero,46335,37688
13926,Ellen Glenn,46336,3129
13927,Joseph Lewis,46337,19395
13928,Joan Reese,46341,37261
13929,Christopher Garner,46345,37694
13930,Vanessa Koch,46347,20677
13931,Fred Moses,46350,37698
13932,Erica Padilla,46351,22691
13933,Grace Hernandez,46365,37709
13934,Lisa Powers,46373,37715
13935,Sarah Copeland,46375,37716
13936,Jerome Fernandez,46377,12452
13937,Tim Gibson,46379,37718
13938,Christopher Savage,46381,32656
13939,Courtney Cole,46393,37729
13940,Michael Gomez,46396,21843
13941,Adam Davis,46397,17724
13942,Jessica Parrish,46399,37732
13943,Carlos Greene,46401,37734
13944,Andrea Cohen,46408,11087
13945,David Diaz,46409,5907
13946,Jennifer Thomas,46410,19614
13947,Belinda Roberson,46417,37745
13948,Jonathan Franco,46421,37749
